Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad
427950;Cartagena;11953529;747845;1;4005;16/12/2017;4000000;33.18;1228499;24218;117;0;720;39
428147;Cali;19367948;1506212;1;4005;16/12/2017;4000000;33.18;1228499;24218;117;0;720;24
428264;Cartagena;23371046;747845;1;4054;6/02/2018;1500000;33.93;417019;5138;117;0;360;28
428482;Barranquilla;31657433;1741146;0;4054;6/02/2018;1500000;33.93;417019;5138;117;0;360;57
428700;Barranquilla;40706842;2033208;0;4054;6/02/2018;1500000;33.93;417019;5138;117;0;360;44
427729;Cali;3304754;2115135;1;4010;18/12/2017;1500000;33.93;1500000;24642;117;0;540;58
427926;Cartagena;11111519;747845;1;4010;18/12/2017;1500000;33.93;1500000;24642;117;0;540;39
428123;Barranquilla;18537833;1774749;1;4010;18/12/2017;1500000;33.93;1500000;24642;117;0;540;45
428282;Bogotá;24209752;2137577;1;7001;10/01/2018;1500000;33.93;1500000;38195;117;0;450;29
428364;Cartagena;27228607;747845;0;7001;15/12/2017;1500000;33.93;1500000;12321;117;0;540;26
428377;Barranquilla;27639755;2119258;0;4031;5/02/2018;1500000;33.93;1500000;14785;117;0;540;34
428500;Cali;32568757;1714559;1;4011;10/01/2018;1500000;33.93;1500000;38195;117;0;450;48
428582;Cartagena;36586514;745102;1;4011;15/12/2017;1500000;33.93;1500000;12321;117;0;540;32
428595;Cali;36961961;1492666;1;4010;5/02/2018;1500000;33.93;1500000;14785;117;0;540;24
428718;Bogotá;41539368;1733903;0;4010;10/01/2018;1500000;33.93;1500000;38195;117;0;450;47
428800;Bogotá;44552696;1563103;1;4010;15/12/2017;1500000;33.93;1500000;12321;117;0;540;62
428813;Cartagena;45072716;747845;0;4010;5/02/2018;1500000;33.93;1500000;14785;117;0;540;37
428946;Cartagena;49494361;747845;1;4010;24/01/2018;1500000;33.93;1500000;25874;117;0;450;38
429132;Cali;56835466;1055577;0;4024;7/02/2018;1500000;33.93;142401;7063;117;78;360;56
429027;Cartagena;53173797;716136;1;7039;28/11/2017;4000000;33.93;3784975;59076;117;0;1080;22
428315;Barranquilla;25378883;1154294;0;4010;17/11/2017;2000000;33.93;614260;21116;117;11;720;20
428533;Bogotá;34592767;1578014;1;4010;17/11/2017;2000000;33.93;614260;21116;117;11;720;31
428751;Cali;42510814;870548;1;4010;17/11/2017;2000000;33.93;614260;21116;117;11;720;59
428345;Bogotá;26392873;1410407;0;7032;14/01/2018;5000000;0.3;3306567;76056;119;0;1080;23
428563;Barranquilla;35960071;746724;1;7032;14/01/2018;5000000;0.3;3306567;76056;119;0;1080;63
428781;Cartagena;43766003;747845;1;7032;14/01/2018;5000000;0.3;3306567;76056;119;0;1080;59
428998;Cali;52010177;1195691;0;7030;21/12/2017;3279360;33.93;3103566;48441;120;0;1080;22
428331;Bogotá;25892657;2176295;0;4025;26/11/2017;5000000;0.3;3434493;81819;120;0;1080;48
428549;Cali;35373568;549638;1;7032;26/11/2017;5000000;0.3;3434493;81819;120;0;1080;61
428767;Barranquilla;42999451;881018;1;7032;26/11/2017;5000000;0.3;3434493;81819;120;0;1080;43
428389;Barranquilla;28174963;552557;1;4031;13/11/2017;1546560;33.93;1319126;16253;120;0;360;59
428607;Cartagena;37474918;747845;0;4010;13/11/2017;1546560;33.93;1319126;16253;120;0;360;44
428825;Cali;45449194;1699124;0;4010;13/11/2017;1546560;33.93;1319126;16253;120;0;360;22
429048;Cartagena;53631484;747845;0;4024;15/01/2018;1569840;33.93;870563;13586;120;0;540;35
428894;Cali;48087088;1391636;0;7001;20/12/2017;4000000;0.2;1494157;22963;120;0;1080;43
429146;Bogotá;57252034;1434922;0;7001;20/12/2017;4000000;0.2;1494157;22963;120;0;1080;31
428409;Cali;28856345;2089214;1;4031;19/11/2017;1569840;33.93;1039457;12807;120;0;540;68
428627;Barranquilla;38006657;1832618;1;4024;19/11/2017;1569840;33.93;1039457;12807;120;0;540;56
428845;Bogotá;46190369;551501;1;4024;19/11/2017;1569840;33.93;1039457;12807;120;0;540;29
429057;Cartagena;53974634;747845;0;4010;21/12/2017;1569840;33.93;1427407;17587;120;0;540;41
427678;Bogotá;1345461;1946803;1;4010;24/11/2017;1569840;33.93;1569840;9026;120;0;540;60
427841;Cartagena;8009372;1747845;1;4010;19/12/2017;1569840;33.93;1569840;25789;120;0;540;51
427875;Barranquilla;9342316;907242;0;4010;24/11/2017;1569840;33.93;1569840;9026;120;0;540;40
428038;Cali;15330801;994408;1;4010;19/12/2017;1569840;33.93;1569840;25789;120;0;540;56
428072;Barranquilla;16754479;2067294;1;4010;24/11/2017;1569840;33.93;1569840;9026;120;0;540;35
428235;Cali;22488531;1986945;2;4010;19/12/2017;1569840;33.93;1569840;25789;120;0;540;46
428941;Cartagena;49340953;747845;0;4010;15/11/2017;1569840;33.93;1569840;32236;120;0;540;32
428991;Cali;51711370;1500360;0;4050;3/12/2017;1569840;33.93;1569840;20631;120;0;540;48
427697;Cartagena;2049991;1660263;0;4054;30/01/2018;1600000;33.93;887286;9474;120;0;540;51
427894;Bogotá;9975392;1340594;1;4054;30/01/2018;1600000;33.93;887286;9474;120;0;540;68
428091;Barranquilla;17678220;1044911;0;4054;30/01/2018;1600000;33.93;887286;9474;120;0;540;49
427673;Cali;1227041;2249242;1;7032;26/01/2018;5200000;0.3;3439828;73469;120;0;1080;57
427870;Cali;9142132;588692;1;7032;26/01/2018;5200000;0.3;3439828;73469;120;0;1080;46
428067;Bogotá;16454947;691360;1;7032;26/01/2018;5200000;0.3;3439828;73469;120;0;1080;44
428430;Cartagena;29619087;747845;0;4054;14/12/2017;800000;33.93;293007;10830;120;12;360;27
428648;Cali;38680601;754501;1;4054;14/12/2017;800000;33.93;293007;10830;120;12;360;29
428866;Cali;47105561;2293594;0;4054;14/12/2017;800000;33.93;293007;10830;120;12;360;37
427756;Bogotá;4436576;1556974;1;4005;27/11/2017;1600000;33.18;1600000;31541;120;0;540;62
427953;Cali;12190797;541194;1;4005;27/11/2017;1600000;33.18;1600000;31541;120;0;540;25
428150;Cali;19568285;671288;1;4005;27/11/2017;1600000;33.18;1600000;31541;120;0;540;28
428339;Cartagena;26259790;747845;1;7001;13/12/2017;1600000;33.93;1600000;34170;120;0;360;37
428557;Barranquilla;35695234;886013;0;4011;13/12/2017;1600000;33.93;1600000;34170;120;0;360;39
428775;Bogotá;43454838;2061614;1;4010;13/12/2017;1600000;33.93;1600000;34170;120;0;360;47
429100;Barranquilla;55609421;1396347;0;7019;4/02/2018;1253476;0.3;831197;23216;120;4;540;20
428384;Cali;27993278;511024;1;7032;6/02/2018;5227592;0.3;4430053;21836;120;22;1080;25
429054;Cali;53772086;1862383;0;7064;16/11/2017;3500000;33.93;3178458;36554;120;0;1080;50
428983;Bogotá;51470024;636845;0;7030;12/11/2017;3500000;33.93;3050059;32572;120;0;720;34
427833;Barranquilla;7716013;864141;0;7032;16/01/2018;3000000;0.3;1676212;43896;120;0;900;40
428030;Barranquilla;15020563;1013480;0;7032;16/01/2018;3000000;0.3;1676212;43896;120;0;900;40
428227;Barranquilla;22367116;1619118;1;7032;16/01/2018;3000000;0.3;1676212;43896;120;0;900;60
427777;Bogotá;5087084;1408262;0;4010;7/12/2017;1654320;33.93;1654320;42124;120;0;420;29
427974;Cartagena;12965767;747845;0;4010;7/12/2017;1654320;33.93;1654320;42124;120;0;420;44
428171;Cali;20401395;724009;1;4010;7/12/2017;1654320;33.93;1654320;42124;120;0;420;36
427811;Barranquilla;6823947;1701337;0;4011;24/01/2018;5000000;33.93;2654644;50151;120;0;720;29
428008;Cali;14319819;1183644;1;4011;24/01/2018;5000000;33.93;2654644;50151;120;0;720;59
428205;Cartagena;21856262;747845;0;4011;24/01/2018;5000000;33.93;2654644;50151;120;0;720;34
428973;Cali;50969288;674730;0;4024;6/02/2018;2869840;33.93;2194322;46862;120;0;540;53
428249;Bogotá;22853662;1719881;0;4050;30/01/2018;3106950;0.3;1735415;59875;120;12;900;36
428467;Cartagena;31216068;747845;1;7032;30/01/2018;3106950;0.3;1735415;59875;120;12;900;44
428685;Cali;40131202;1388431;1;7032;30/01/2018;3106950;0.3;1735415;59875;120;12;900;62
429019;Cali;52721989;1017108;1;7064;8/12/2017;3173880;33.93;3003608;39478;120;0;1080;52
428356;Cali;26812867;434051;1;7001;16/01/2018;1500000;33.93;796390;27474;120;11;720;29
428574;Cali;36258671;1296455;1;4011;16/01/2018;1500000;33.93;796390;27474;120;11;720;35
428792;Cali;44269887;2190107;1;4024;16/01/2018;1500000;33.93;796390;27474;120;11;720;31
427702;Cali;2197773;2076271;1;7025;19/12/2017;3949985;33.93;3803950;53123;120;0;1050;68
427899;Bogotá;10153332;2199967;0;7025;19/12/2017;3949985;33.93;3803950;53123;120;0;1050;58
428096;Cali;17773632;878189;1;7025;19/12/2017;3949985;33.93;3803950;53123;120;0;1050;41
427842;Barranquilla;8111301;525276;0;7032;14/11/2017;3140070;0.3;1857248;86394;120;27;900;29
428039;Barranquilla;15344186;2287479;0;7032;14/11/2017;3140070;0.3;1857248;86394;120;27;900;36
428236;Cali;22507173;467436;1;7032;14/11/2017;3140070;0.3;1857248;86394;120;27;900;45
427830;Bogotá;7581881;1646879;1;4005;31/12/2017;3000000;33.18;2906850;64467;120;0;720;62
428027;Cartagena;14924283;598608;1;4005;31/12/2017;3000000;33.18;2906850;64467;120;0;720;27
428224;Cali;22298674;1065670;1;4005;31/12/2017;3000000;33.18;2906850;64467;120;0;720;68
428380;Barranquilla;27826557;1751770;0;4025;26/12/2017;3000000;33.93;2723065;33550;120;0;1080;62
428598;Barranquilla;37110912;963261;0;4025;26/12/2017;3000000;33.93;2723065;33550;120;0;1080;59
428816;Barranquilla;45197477;2252453;0;4025;26/12/2017;3000000;33.93;2723065;33550;120;0;1080;35
428381;Bogotá;27894226;1862462;1;4054;19/02/2018;3000000;33.93;2539983;60503;120;0;1080;30
428599;Bogotá;37230772;964506;0;4054;19/02/2018;3000000;33.93;2539983;60503;120;0;1080;60
428817;Bogotá;45219030;1631576;0;4054;19/02/2018;3000000;33.93;2539983;60503;120;0;1080;62
428417;Barranquilla;29116166;485818;0;4011;24/11/2017;3000000;33.93;834046;20552;120;0;360;37
428635;Cartagena;38154470;747845;1;4011;24/11/2017;3000000;33.93;834046;20552;120;0;360;64
428853;Barranquilla;46378683;1773960;0;4011;24/11/2017;3000000;33.93;834046;20552;120;0;360;61
428444;Barranquilla;30436416;1285562;1;4054;13/02/2018;3000000;33.93;2187264;53898;120;0;720;40
428662;Barranquilla;39167832;1113153;0;4054;13/02/2018;3000000;33.93;2187264;53898;120;0;720;41
428880;Bogotá;47519917;2309071;0;4054;13/02/2018;3000000;33.93;2187264;53898;120;0;720;62
427648;Barranquilla;455555;1818491;0;4010;29/11/2017;3000000;33.93;3000000;83782;120;0;1080;45
427730;Cartagena;3325558;1908277;0;4010;16/12/2017;3000000;33.93;3000000;24642;120;0;540;56
427845;Bogotá;8197827;1447780;0;4010;29/11/2017;3000000;33.93;3000000;83782;120;0;1080;33
427927;Cali;11179956;942457;1;4010;16/12/2017;3000000;33.93;3000000;24642;120;0;540;40
428042;Barranquilla;15399932;1895238;1;4010;29/11/2017;3000000;33.93;3000000;83782;120;0;1080;35
428124;Cali;18545148;1185268;1;4010;16/12/2017;3000000;33.93;3000000;24642;120;0;540;51
428385;Barranquilla;28049391;1311235;0;4031;16/12/2017;3000000;33.93;3000000;51748;120;0;540;42
428603;Cali;37312639;2009718;1;4010;16/12/2017;3000000;33.93;3000000;51748;120;0;540;46
428821;Cali;45336192;2327670;1;4010;16/12/2017;3000000;33.93;3000000;51748;120;0;540;44
428914;Cartagena;48579794;747845;0;4050;21/01/2018;3000000;33.93;1839297;36259;120;0;720;40
429097;Cali;55543147;683481;0;7025;24/01/2018;900000;33.93;900000;47443;120;55;180;53
428921;Cartagena;48792653;747845;0;4024;17/11/2017;4000000;33.93;2005310;41179;120;0;1080;58
428307;Cali;25215531;2269067;2;7025;7/12/2017;900000;33.93;900000;45144;120;55;450;20
428525;Barranquilla;34037801;1696691;0;7025;7/12/2017;900000;33.93;900000;45144;120;55;450;55
428743;Cali;42249231;630241;0;7025;7/12/2017;900000;33.93;900000;45144;120;55;450;65
429129;Bogotá;56614347;2078306;0;4050;10/12/2017;3069840;33.93;2191869;43209;120;0;540;60
429143;Barranquilla;57142176;529142;0;4044;24/01/2018;900000;28.73;624869;24118;120;23;360;41
428294;Barranquilla;24800007;558645;0;4010;2/12/2017;3069840;33.93;3069840;40345;120;0;540;61
428350;Cartagena;26464180;747845;1;7001;30/12/2017;3069840;33.93;1702388;27966;120;0;540;38
428512;Bogotá;33546861;2184311;1;4010;2/12/2017;3069840;33.93;3069840;40345;120;0;540;29
428568;Bogotá;36078480;1201692;0;4011;30/12/2017;3069840;33.93;1702388;27966;120;0;540;27
428730;Cartagena;41868586;747845;1;4010;2/12/2017;3069840;33.93;3069840;40345;120;0;540;29
428786;Cartagena;43994697;747845;1;4024;30/12/2017;3069840;33.93;1702388;27966;120;0;540;27
428348;Bogotá;26433020;1105823;0;7001;30/01/2018;3093120;33.93;2369039;29189;120;0;720;20
428566;Bogotá;36020217;2306058;0;4011;30/01/2018;3093120;33.93;2369039;29189;120;0;720;49
428784;Cali;43958040;1779611;1;4024;30/01/2018;3093120;33.93;2369039;29189;120;0;720;48
428954;Cartagena;50058464;747845;1;4024;4/01/2018;3093120;33.93;2369039;27243;120;0;720;67
428977;Barranquilla;51284718;1580600;1;4024;12/12/2017;3093120;33.93;2480184;44818;120;0;720;30
429136;Bogotá;56901766;1296787;0;4050;10/02/2018;1058200;33.93;541973;23149;120;20;450;35
428342;Cali;26295647;1538271;2;4025;25/01/2018;3093120;33.93;3093120;63516;120;0;720;57
428560;Cali;35802056;879621;1;4025;25/01/2018;3093120;33.93;3093120;63516;120;0;720;56
428778;Barranquilla;43528803;1489287;0;4025;25/01/2018;3093120;33.93;3093120;63516;120;0;720;20
429079;Barranquilla;54645879;739078;0;4010;30/01/2018;3093120;33.93;3093120;66057;120;0;720;49
429114;Bogotá;56095593;1260779;1;4010;13/12/2017;3116400;33.93;3116400;81913;120;0;900;22
427773;Cali;5034183;1247087;1;7032;15/02/2018;1000000;0.3;513107;24642;120;25;450;46
427970;Cali;12776696;756261;1;7032;15/02/2018;1000000;0.3;513107;24642;120;25;450;20
428167;Bogotá;20190423;2021734;1;7032;15/02/2018;1000000;0.3;513107;24642;120;25;450;68
428321;Cali;25684506;1813482;2;7001;20/11/2017;3887387;33.93;3708017;48737;120;0;900;68
428539;Barranquilla;34899223;2255982;0;4011;20/11/2017;3887387;33.93;3708017;48737;120;0;900;25
428757;Cali;42685547;1508745;1;4011;20/11/2017;3887387;33.93;3708017;48737;120;0;900;61
427726;Cartagena;3098976;2083898;1;7032;9/01/2018;3000000;0.3;1986033;55470;120;4;1080;63
427923;Cartagena;10947599;438937;1;7032;9/01/2018;3000000;0.3;1986033;55470;120;4;1080;39
428120;Cartagena;18456576;747845;1;7032;9/01/2018;3000000;0.3;1986033;55470;120;4;1080;64
429084;Cali;54946720;1346704;0;4010;18/11/2017;3200000;33.93;3143761;54227;120;0;1080;47
429009;Cartagena;52389522;747845;1;4050;30/12/2017;1858200;33.93;951705;10162;120;0;450;55
427685;Bogotá;1477923;1814790;0;7032;27/11/2017;2138552;0.3;952595;47027;120;64;720;67
427882;Bogotá;9586082;1403308;1;7032;27/11/2017;2138552;0.3;952595;47027;120;64;720;22
428079;Cali;17118178;1112196;1;7032;27/11/2017;2138552;0.3;952595;47027;120;64;720;58
429126;Bogotá;56536813;1133228;0;4050;5/01/2018;1000000;33.93;187587;9295;120;45;360;66
427757;Bogotá;4460525;1460327;1;7025;3/01/2018;4000000;33.93;3859027;66572;120;0;1080;41
427954;Cali;12191210;1049408;1;7025;3/01/2018;4000000;33.93;3859027;66572;120;0;1080;33
428151;Cali;19624543;1942626;1;7025;3/01/2018;4000000;33.93;3859027;66572;120;0;1080;40
427727;Barranquilla;3125774;2061307;1;7025;4/12/2017;4000000;33.93;3858793;82418;120;0;1080;45
427924;Cartagena;11042878;747845;1;7025;4/12/2017;4000000;33.93;3858793;82418;120;0;1080;20
428121;Cartagena;18474677;490852;0;7025;4/12/2017;4000000;33.93;3858793;82418;120;0;1080;30
429104;Barranquilla;55785036;1894017;1;7030;27/01/2018;1500000;33.93;1364347;62763;120;25;540;23
428407;Barranquilla;28768699;537944;1;7038;23/01/2018;5000000;33.93;3306994;78782;120;0;1080;47
428625;Barranquilla;37880682;2317578;1;7038;23/01/2018;5000000;33.93;3306994;78782;120;0;1080;35
428843;Bogotá;46119760;1434386;0;7038;23/01/2018;5000000;33.93;3306994;78782;120;0;1080;42
427741;Cartagena;3663482;1284051;0;4031;16/12/2017;3500000;33.93;2551805;54497;120;0;720;42
427938;Barranquilla;11483621;685322;1;4031;16/12/2017;3500000;33.93;2551805;54497;120;0;720;42
428135;Cali;18975200;1009203;1;4031;16/12/2017;3500000;33.93;2551805;54497;120;0;720;56
429099;Cali;55579498;2186496;1;4010;14/02/2018;6000000;33.93;2399575;53217;120;0;720;20
428997;Bogotá;51992075;966445;1;4043;24/01/2018;3500000;33.93;3310882;54390;120;0;1080;25
429047;Cali;53628173;1987716;1;4043;5/12/2017;3000000;33.93;1199788;36464;120;6;720;32
428388;Cali;28133449;2306828;2;7021;15/12/2017;6500000;0.3;4464352;84349;120;0;1080;38
428606;Cali;37461139;1985615;1;7021;15/12/2017;6500000;0.3;4464352;84349;120;0;1080;32
428824;Barranquilla;45408950;562796;1;7021;15/12/2017;6500000;0.3;4464352;84349;120;0;1080;21
429008;Cali;52384120;2199356;1;4024;22/01/2018;1000000;33.93;187587;8782;120;26;360;49
428937;Cali;49276830;2221653;0;7064;19/12/2017;4000000;33.93;4000000;32859;120;0;1080;58
427783;Barranquilla;5189567;1891926;1;7059;10/12/2017;5000000;33.93;3795533;90420;120;0;1080;35
427980;Cartagena;13063112;747845;1;7059;10/12/2017;5000000;33.93;3795533;90420;120;0;1080;20
428177;Bogotá;20767721;1621948;0;7059;10/12/2017;5000000;33.93;3795533;90420;120;0;1080;50
427695;Cali;2000495;2121130;1;7038;19/12/2017;1058200;33.93;748159;36936;120;55;450;20
427892;Cali;9908716;1584297;1;7038;19/12/2017;1058200;33.93;748159;36936;120;55;450;38
428089;Barranquilla;17500392;1704177;0;7038;19/12/2017;1058200;33.93;748159;36936;120;55;450;43
428930;Bogotá;49152144;1655398;0;7021;14/01/2018;2000000;0.3;1306940;31070;120;0;720;50
427703;Bogotá;2292204;1467484;0;4024;16/02/2018;1046560;33.93;561427;19829;120;12;360;34
427900;Cartagena;10158352;747845;0;4024;16/02/2018;1046560;33.93;561427;19829;120;12;360;20
428097;Cali;17789320;1931490;1;4024;16/02/2018;1046560;33.93;561427;19829;120;12;360;45
427668;Barranquilla;1124921;2026703;0;4010;9/01/2018;3600000;33.93;3600000;26613;120;0;540;45
427865;Cali;8742352;485991;1;4010;9/01/2018;3600000;33.93;3600000;26613;120;0;540;43
428062;Cali;16216685;1100376;1;4010;9/01/2018;3600000;33.93;3600000;26613;120;0;540;44
428293;Bogotá;24780755;1404796;1;7001;15/11/2017;1046560;33.93;383318;14484;120;15;360;65
428511;Cartagena;33526946;747845;1;4011;15/11/2017;1046560;33.93;383318;14484;120;15;360;62
428729;Cali;41833586;1440648;1;4024;15/11/2017;1046560;33.93;383318;14484;120;15;360;26
428994;Cali;51935582;2100040;0;4044;4/02/2018;1046560;33.93;894622;31287;120;22;360;20
428309;Bogotá;25247334;1532531;0;7019;10/02/2018;4000000;0.3;3389634;66828;120;0;1080;45
428527;Cartagena;34129521;747845;1;7019;10/02/2018;4000000;0.3;3389634;66828;120;0;1080;39
428745;Cali;42386425;1474627;0;7019;10/02/2018;4000000;0.3;3389634;66828;120;0;1080;46
428901;Bogotá;48255821;920682;0;7064;13/01/2018;4500000;33.93;4340958;49924;120;0;1080;43
428419;Cartagena;29167842;665575;0;7025;7/01/2018;4000000;33.93;3785300;46643;120;0;1080;46
428637;Bogotá;38193614;759416;0;7025;7/01/2018;4000000;33.93;3785300;46643;120;0;1080;27
428855;Bogotá;46550588;1434673;1;7025;7/01/2018;4000000;33.93;3785300;46643;120;0;1080;24
428396;Cali;28453235;522067;2;4031;26/11/2017;3639680;33.93;3639680;68761;120;0;1080;30
428614;Cali;37612825;487518;1;4010;26/11/2017;3639680;33.93;3639680;68761;120;0;1080;21
428832;Cali;45726602;1095137;0;4010;26/11/2017;3639680;33.93;3639680;68761;120;0;1080;63
429085;Cartagena;55030231;1247845;0;7064;29/01/2018;4000000;33.93;3858283;66559;120;0;1080;26
428425;Bogotá;29329068;885433;1;4024;11/01/2018;5000000;33.93;3551917;52515;120;0;1080;25
428643;Cali;38299916;568937;1;4024;11/01/2018;5000000;33.93;3551917;52515;120;0;1080;34
428861;Cartagena;46950622;492792;0;4024;11/01/2018;5000000;33.93;3551917;52515;120;0;1080;58
429056;Cali;53935795;1206697;1;4043;2/01/2018;5000000;33.93;3346462;13560;120;0;1080;58
429060;Cali;54104212;1785099;1;7001;6/02/2018;4000000;0.3;2535273;61791;120;33;900;63
428265;Cartagena;23394414;747845;1;4050;27/12/2017;4800000;33.93;4359515;53719;120;0;1080;57
428483;Cali;31786060;1549369;1;4011;27/12/2017;4800000;33.93;4359515;53719;120;0;1080;58
428701;Cartagena;40778203;747845;1;4011;27/12/2017;4800000;33.93;4359515;53719;120;0;1080;46
427731;Barranquilla;3329079;1740659;0;7025;25/11/2017;4921709;33.93;4453658;54879;120;0;720;25
427928;Cartagena;11196063;747845;1;7025;25/11/2017;4921709;33.93;4453658;54879;120;0;720;68
428125;Barranquilla;18546331;1097525;0;7025;25/11/2017;4921709;33.93;4453658;54879;120;0;720;35
428251;Cali;22957299;1053658;1;4017;22/01/2018;2000000;0.3;1187167;28245;120;90;720;62
428469;Barranquilla;31224243;1582791;1;7032;22/01/2018;2000000;0.3;1187167;28245;120;90;720;25
428687;Cartagena;40141642;747845;0;7032;22/01/2018;2000000;0.3;1187167;28245;120;90;720;30
429007;Bogotá;52316368;1773591;0;4043;4/12/2017;2000000;33.93;1724440;56657;120;9;540;60
428415;Barranquilla;29006117;1323783;0;7021;18/02/2018;5000000;0.3;4020988;89185;120;0;1080;42
428633;Barranquilla;38112267;2041167;1;7021;18/02/2018;5000000;0.3;4020988;89185;120;0;1080;44
428851;Cartagena;46349344;747845;0;7021;18/02/2018;5000000;0.3;4020988;89185;120;0;1080;51
428256;Cali;23122153;658401;2;4054;19/02/2018;2000000;33.93;1024334;35337;120;11;450;65
428474;Barranquilla;31367372;556223;1;4054;19/02/2018;2000000;33.93;1024334;35337;120;11;450;62
428692;Cali;40419617;1329760;1;4054;19/02/2018;2000000;33.93;1024334;35337;120;11;450;43
428366;Cali;27373924;596943;1;7001;19/12/2017;4000000;33.93;2765445;47702;120;0;720;65
428584;Cali;36684719;1547719;1;4011;19/12/2017;4000000;33.93;2765445;47702;120;0;720;24
428802;Cali;44714944;1402989;0;4010;19/12/2017;4000000;33.93;2765445;47702;120;0;720;26
427664;Cartagena;945445;1786015;1;4024;10/02/2018;2000000;33.93;1109107;54661;120;29;540;42
427792;Cartagena;5524344;1747845;1;4003;15/02/2018;2000000;33.93;1603680;67180;120;20;720;39
427802;Cartagena;6233580;1047845;1;4031;1/12/2017;2000000;33.93;1314414;58867;120;24;600;49
427861;Cali;8655806;2127967;1;4024;10/02/2018;2000000;33.93;1109107;54661;120;29;540;43
427989;Barranquilla;13290810;1377217;0;4003;15/02/2018;2000000;33.93;1603680;67180;120;20;720;20
427999;Barranquilla;13842711;626694;0;4031;1/12/2017;2000000;33.93;1314414;58867;120;24;600;46
428058;Bogotá;16069322;632484;1;4024;10/02/2018;2000000;33.93;1109107;54661;120;29;540;68
428186;Bogotá;21093826;570856;1;4003;15/02/2018;2000000;33.93;1603680;67180;120;20;720;62
428196;Cartagena;21440848;747845;0;4031;1/12/2017;2000000;33.93;1314414;58867;120;24;600;64
428260;Cartagena;23258575;747845;1;7001;29/11/2017;4000000;33.93;4000000;101852;120;0;720;66
428478;Cartagena;31509044;762839;1;4011;29/11/2017;4000000;33.93;4000000;101852;120;0;720;55
428696;Barranquilla;40601188;869844;0;4010;29/11/2017;4000000;33.93;4000000;101852;120;0;720;62
429111;Bogotá;56008704;1601607;0;7030;14/12/2017;5000000;33.93;4731944;77744;120;0;1080;58
428311;Bogotá;25298430;772053;1;7001;3/01/2018;5000000;33.93;4824364;63410;120;0;1080;52
428529;Cartagena;34300976;747845;0;4011;3/01/2018;5000000;33.93;4824364;63410;120;0;1080;39
428747;Barranquilla;42420632;1752776;0;4011;3/01/2018;5000000;33.93;4824364;63410;120;0;1080;33
428942;Cartagena;49351029;793309;1;7030;8/12/2017;5000000;33.93;4731505;46642;120;0;1080;32
428340;Cartagena;26271262;678169;0;4024;3/02/2018;5000000;33.93;4823099;59431;120;0;1080;43
428558;Bogotá;35755928;884446;0;4011;3/02/2018;5000000;33.93;4823099;59431;120;0;1080;32
428776;Cali;43467145;2040002;0;4011;3/02/2018;5000000;33.93;4823099;59431;120;0;1080;54
429024;Cali;52944792;1530639;0;7025;25/12/2017;5000000;33.93;4823392;110945;120;0;1080;35
429011;Cartagena;52446867;750991;0;7016;23/12/2017;5000000;33.93;4912998;117042;120;0;1080;34
429069;Bogotá;54390681;668751;0;7030;25/11/2017;5200000;33.93;4920457;44463;120;0;1080;21
428950;Bogotá;49628855;1499117;1;4054;28/11/2017;2046560;33.93;749580;25859;120;11;360;48
428964;Barranquilla;50502426;2281799;0;4005;10/12/2017;6000000;33.18;3541713;66910;120;0;900;23
428349;Cartagena;26450380;444577;0;4024;9/02/2018;5139680;33.93;4667690;84357;120;0;1080;50
428567;Barranquilla;36075481;1850370;1;4011;9/02/2018;5139680;33.93;4667690;84357;120;0;1080;50
428785;Cartagena;43992297;747845;1;4011;9/02/2018;5139680;33.93;4667690;84357;120;0;1080;53
428263;Bogotá;23280480;783269;0;4030;23/11/2017;1200000;33.93;694162;23377;120;10;450;66
428481;Bogotá;31596802;1676212;1;4030;23/11/2017;1200000;33.93;694162;23377;120;10;450;47
428699;Cali;40652754;1623747;2;4030;23/11/2017;1200000;33.93;694162;23377;120;10;450;62
428254;Barranquilla;23116600;751494;1;4017;1/12/2017;4000000;0.3;2645390;91270;120;12;1080;35
428472;Cartagena;31297520;747845;1;7032;1/12/2017;4000000;0.3;2645390;91270;120;12;1080;51
428690;Cali;40350482;805784;1;7032;1/12/2017;4000000;0.3;2645390;91270;120;12;1080;65
428968;Cartagena;50689442;747845;0;7030;31/12/2017;5500000;33.93;5204328;47028;120;0;1080;68
427698;Barranquilla;2089307;2328242;0;7032;29/01/2018;4200000;0.3;2778996;89031;120;8;1080;45
427895;Cali;9980420;1238298;1;7032;29/01/2018;4200000;0.3;2778996;89031;120;8;1080;50
428092;Bogotá;17690557;806674;1;7032;29/01/2018;4200000;0.3;2778996;89031;120;8;1080;64
428982;Cali;51462552;922408;0;7064;17/12/2017;5500000;33.93;5306447;61028;120;0;1080;52
428319;Cartagena;25548399;747845;0;4030;7/01/2018;5637540;33.93;4914108;60552;120;0;720;25
428537;Cartagena;34855281;774397;1;4011;7/01/2018;5637540;33.93;4914108;60552;120;0;720;66
428755;Cartagena;42543648;747845;1;4011;7/01/2018;5637540;33.93;4914108;60552;120;0;720;28
428953;Cartagena;49965669;754590;1;7001;14/12/2017;7000000;0.23;1759257;21012;120;0;1080;21
