Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad;Acepta_Campaña
218940;Cali;88793000;1140857;1;7025;9/05/2017;400000;33.93;341244;8129;17;0;360;60;1
218374;Cali;65106000;1649792;1;7016;12/06/2017;500000;33.93;463835;5334;17;0;360;32;0
218626;Cali;65106000;1649792;1;7016;12/06/2017;500000;33.93;463835;5334;17;0;360;32;0
218878;Cali;65106000;1649792;1;7016;12/06/2017;500000;33.93;463835;5334;17;0;360;32;0
217063;Barranquilla;57028000;1564355;0;7032;26/05/2017;1500000;0.30;298668;6624;17;0;540;55;1
217260;Barranquilla;57028000;1564355;0;7032;26/05/2017;1500000;0.30;298668;6624;17;0;540;55;1
217457;Barranquilla;57028000;1564355;0;7032;26/05/2017;1500000;0.30;298668;6624;17;0;540;55;1
219106;Cartagena;99360000;932607;0;7032;17/05/2017;1500000;0.30;293102;2921;17;0;540;63;0
219251;Cartagena;99360000;932607;0;7032;17/05/2017;1500000;0.30;293102;2921;17;0;540;63;1
219431;Cartagena;99360000;932607;0;7032;17/05/2017;1500000;0.30;293102;2921;17;0;540;63;1
219554;Cartagena;99360000;932607;0;7032;17/05/2017;1500000;0.30;293102;2921;17;0;540;63;1
219048;Cartagena;64917000;1456514;1;7025;2/04/2017;400000;33.93;310767;6637;18;0;360;27;1
219215;Cartagena;64917000;1456514;1;7025;2/04/2017;400000;33.93;310767;6637;18;0;360;64;1
219362;Cartagena;64917000;1456514;1;7025;2/04/2017;400000;33.93;310767;6637;18;0;360;60;1
219485;Cartagena;64917000;1456514;1;7025;2/04/2017;400000;33.93;310767;6637;18;0;360;64;1
217578;Bogotá;20540000;861085;1;7019;2/05/2017;450000;0.30;124557;921;19;0;360;40;1
217796;Bogotá;20540000;1349498;2;7019;2/05/2017;450000;0.30;124557;921;19;0;360;40;0
218014;Bogotá;20540000;1349498;2;7019;2/05/2017;450000;0.30;124557;921;19;0;360;40;0
219083;Cartagena;65592090;1616256;1;7025;27/04/2017;500000;33.93;341505;8136;20;0;180;38;1
219240;Cartagena;8795724;774587;1;7025;27/04/2017;500000;33.93;341505;8136;20;0;180;38;0
219407;Cartagena;2953202;1616256;1;7025;27/04/2017;500000;33.93;341505;8136;20;0;180;38;1
219530;Cartagena;8795724;1616256;1;7025;27/04/2017;500000;33.93;341505;8136;20;0;180;38;0
217613;Bogotá;36670000;861085;0;7001;24/05/2017;1991098;33.93;462952;4563;20;0;540;39;1
217831;Bogotá;36670000;2240288;0;4011;24/05/2017;1991098;33.93;462952;4563;20;0;540;39;0
218049;Bogotá;36670000;2240288;0;4024;24/05/2017;1991098;33.93;462952;4563;20;0;540;39;0
218318;Cali;47146000;1989873;0;7064;14/04/2017;444000;33.93;428258;9851;20;0;1080;34;1
218570;Cali;47146000;1989873;0;7064;14/04/2017;444000;33.93;428258;9851;20;0;1080;34;1
218822;Cali;47146000;1989873;0;7064;14/04/2017;444000;33.93;428258;9851;20;0;1080;34;1
217583;Bogotá;23139000;861085;1;7032;12/06/2017;2000000;0.30;705655;13912;20;0;720;46;1
217801;Bogotá;23139000;1781779;0;7032;12/06/2017;2000000;0.30;705655;13912;20;0;720;46;0
218019;Bogotá;23139000;1781779;0;7032;12/06/2017;2000000;0.30;705655;13912;20;0;720;46;0
218223;Cali;16145000;1722940;0;7030;5/04/2017;600000;33.93;311105;4089;21;0;180;61;1
218475;Cali;16145000;1722940;0;7030;5/04/2017;600000;33.93;311105;4089;21;0;180;61;1
218727;Cali;16145000;1722940;0;7030;5/04/2017;600000;33.93;311105;4089;21;0;180;61;1
217668;Bogotá;59405000;1990895;0;7038;1/05/2017;500000;33.93;183386;3917;21;0;360;24;0
217886;Bogotá;59405000;1990895;2;7038;1/05/2017;500000;33.93;183386;3917;21;0;360;24;0
218104;Bogotá;59405000;1990895;2;7038;1/05/2017;500000;33.93;183386;3917;21;0;360;24;1
218958;Cartagena;10575000;917382;1;7025;2/05/2017;646560;33.93;502349;6190;22;0;360;50;1
219114;Cartagena;8575000;917382;1;7025;2/05/2017;646560;33.93;502349;6190;22;0;360;50;0
219255;Cartagena;85750000;917382;1;7025;2/05/2017;646560;33.93;502349;6190;22;0;360;50;1
219562;Cartagena;85750000;917382;1;7025;2/05/2017;646560;33.93;502349;6190;22;0;360;50;1
218438;Cali;90457000;2171242;1;7064;14/05/2017;500000;33.93;482382;5548;22;0;1080;27;0
218690;Cali;90457000;2171242;1;7064;14/05/2017;500000;33.93;482382;5548;22;0;1080;27;0
218942;Cali;90457000;2171242;1;7064;14/05/2017;500000;33.93;482382;5548;22;0;1080;27;0
218344;Cali;56145000;1200002;0;7025;6/05/2017;500000;33.93;431289;10275;22;0;540;62;1
218596;Cali;56145000;1200002;0;7025;6/05/2017;500000;33.93;431289;10275;22;0;540;62;1
218848;Cali;56145000;1200002;0;7025;6/05/2017;500000;33.93;431289;10275;22;0;540;62;1
218429;Cali;86788000;1996984;2;7064;5/05/2017;487000;33.93;469725;11190;22;0;1080;36;0
218681;Cali;86788000;1996984;2;7064;5/05/2017;487000;33.93;469725;11190;22;0;1080;36;0
218933;Cali;86788000;1996984;2;7064;5/05/2017;487000;33.93;469725;11190;22;0;1080;36;0
218263;Cali;27138000;1445597;2;7030;10/04/2017;510000;33.93;356536;4979;22;0;360;53;0
218515;Cali;27138000;1445597;2;7030;10/04/2017;510000;33.93;356536;4979;22;0;360;53;0
218767;Cali;27138000;1445597;2;7030;10/04/2017;510000;33.93;356536;4979;22;0;360;53;0
217076;Barranquilla;63295000;1504450;0;7025;17/04/2017;500000;33.93;426448;10159;23;0;360;26;0
217273;Barranquilla;63295000;1504450;0;7025;17/04/2017;500000;33.93;426448;10159;23;0;360;26;0
217470;Barranquilla;63295000;1504450;0;7025;17/04/2017;500000;33.93;426448;10159;23;0;360;26;0
217127;Barranquilla;89985000;1308562;2;4005;18/05/2017;1300000;33.18;299288;3442;23;0;450;27;1
217324;Barranquilla;89985000;1308562;2;4005;18/05/2017;1300000;33.18;299288;3442;23;0;450;27;1
217521;Barranquilla;89985000;1308562;2;4005;18/05/2017;1300000;33.18;299288;3442;23;0;450;27;1
217058;Barranquilla;54766000;1633947;1;7032;1/05/2017;2100000;0.30;418248;9620;23;0;540;40;0
217255;Barranquilla;54766000;1633947;1;7032;1/05/2017;2100000;0.30;418248;9620;23;0;540;40;0
217452;Barranquilla;54766000;1633947;1;7032;1/05/2017;2100000;0.30;418248;9620;23;0;540;40;0
217641;Bogotá;46829000;774851;0;7001;8/04/2017;700000;33.93;597107;5396;24;0;360;45;1
217859;Bogotá;46829000;1337529;0;4011;8/04/2017;700000;33.93;597107;5396;24;0;360;45;0
218077;Bogotá;46829000;1337529;0;4011;8/04/2017;700000;33.93;597107;5396;24;0;360;45;1
218993;Cartagena;29289000;1388148;2;7025;9/05/2017;500000;33.93;341469;6452;24;0;180;28;1
219154;Cartagena;29289000;1388148;2;7025;9/05/2017;500000;33.93;341469;6452;24;0;180;40;1
219289;Cartagena;29289000;774589;2;7025;9/05/2017;500000;33.93;341469;6452;24;0;180;59;0
218205;Cali;17795000;1324344;1;7064;24/05/2017;528000;33.93;491096;5648;24;0;660;28;0
218457;Cali;7795000;1324344;1;7064;24/05/2017;528000;33.93;491096;5648;24;0;660;28;0
218709;Cali;7795000;1324344;1;7064;24/05/2017;528000;33.93;491096;5648;24;0;660;28;0
218385;Cali;69282000;2269135;1;4050;2/07/2017;2000000;33.93;883198;16685;25;0;540;53;0
218637;Cali;69282000;2269135;1;4050;2/07/2017;2000000;33.93;883198;16685;25;0;540;53;0
218889;Cali;69282000;2269135;1;4050;2/07/2017;2000000;33.93;883198;16685;25;0;540;53;0
217569;Bogotá;42078698;861085;1;7016;25/05/2017;500000;33.93;463835;5334;25;0;360;59;1
217787;Bogotá;15870000;1814662;0;7016;25/05/2017;500000;33.93;463835;5334;25;0;360;59;0
218005;Bogotá;15870000;1814662;0;7016;25/05/2017;500000;33.93;463835;5334;25;0;360;59;0
218386;Cali;69407000;1362032;2;7016;10/06/2017;500000;33.93;463794;8763;25;0;360;22;0
218638;Cali;69407000;1362032;2;7016;10/06/2017;500000;33.93;463794;8763;25;0;360;22;0
218890;Cali;69407000;1362032;2;7016;10/06/2017;500000;33.93;463794;8763;25;0;360;22;0
219218;Cartagena;40325940;1158513;2;7025;9/06/2017;600000;33.93;371163;4574;25;0;360;41;1
219366;Cartagena;23382330;1158513;2;7025;9/06/2017;600000;33.93;371163;4574;25;0;360;41;1
219489;Cartagena;40325940;1158513;2;7025;9/06/2017;600000;33.93;371163;4574;25;0;360;41;1
219188;Cartagena;63537880;2238018;2;4050;24/05/2017;330000;33.93;173027;3979;25;0;240;29;1
219325;Cartagena;3766490;2238018;2;4050;24/05/2017;330000;33.93;173027;3979;25;0;240;29;1
219448;Cartagena;63537880;2238018;2;4050;24/05/2017;330000;33.93;173027;3979;25;0;240;29;1
217094;Barranquilla;73537000;1983402;0;7021;9/06/2017;1000000;0.30;532310;9620;25;0;720;42;0
217291;Barranquilla;73537000;1983402;0;7021;9/06/2017;1000000;0.30;532310;9620;25;0;720;42;0
217488;Barranquilla;73537000;1983402;0;7021;9/06/2017;1000000;0.30;532310;9620;25;0;720;42;0
216962;Barranquilla;10298000;1197719;2;7032;15/06/2017;2264170;0.30;304600;6756;26;0;540;29;1
217159;Barranquilla;10298000;1197719;2;7032;15/06/2017;2264170;0.30;304600;6756;26;0;540;29;1
217356;Barranquilla;10298000;1197719;2;7032;15/06/2017;2264170;0.30;304600;6756;26;0;540;29;0
217708;Bogotá;76061000;1368871;0;7038;16/06/2017;1500000;33.93;392806;6131;26;0;540;49;0
217926;Bogotá;76061000;1368871;0;7038;16/06/2017;1500000;33.93;392806;6131;26;0;540;49;0
218144;Bogotá;76061000;1368871;0;7038;16/06/2017;1500000;33.93;392806;6131;26;0;540;49;0
217620;Bogotá;8939000;861085;0;4030;16/05/2017;571000;33.93;522808;6013;26;0;570;34;1
217838;Bogotá;38939000;2022612;0;4011;16/05/2017;571000;33.93;522808;6013;26;0;570;34;0
218056;Bogotá;38939000;2022612;0;4011;16/05/2017;571000;33.93;522808;6013;26;0;570;34;0
218975;Cartagena;17250000;1514550;0;7064;7/04/2017;591000;33.93;548403;7208;26;0;1080;28;1
219131;Cartagena;17250000;1514550;0;7064;7/04/2017;591000;33.93;548403;7208;26;0;1080;40;1
219270;Cartagena;17250000;1514550;0;7064;7/04/2017;591000;33.93;548403;7208;26;0;1080;54;1
219582;Cartagena;17250000;1514550;0;7064;7/04/2017;591000;33.93;548403;7208;26;0;1080;54;1
217611;Bogotá;36508000;861085;0;7001;28/03/2017;350000;33.93;150291;1358;27;0;300;37;1
217829;Bogotá;36508000;2035236;1;4011;28/03/2017;350000;33.93;150291;1358;27;0;300;37;0
218047;Bogotá;36508000;2035236;1;4024;28/03/2017;350000;33.93;150291;1358;27;0;300;37;0
219041;Cartagena;62927000;1635992;1;7038;21/04/2017;2000000;33.93;767764;13245;28;0;540;27;1
219208;Cartagena;62927000;1635992;1;7038;21/04/2017;2000000;33.93;767764;13245;28;0;540;59;1
219353;Cartagena;62927000;774589;1;7038;21/04/2017;2000000;33.93;767764;13245;28;0;540;68;0
219476;Cartagena;62927000;1635992;1;7038;21/04/2017;2000000;33.93;767764;13245;28;0;540;59;1
217737;Bogotá;87887000;1678325;0;7032;27/03/2017;2000000;0.30;800822;7894;28;0;720;26;0
217955;Bogotá;87887000;1678325;0;7032;27/03/2017;2000000;0.30;800822;7894;28;0;720;26;0
218173;Bogotá;87887000;1678325;0;7032;27/03/2017;2000000;0.30;800822;7894;28;0;720;26;1
219064;Cartagena;75171000;1997636;2;7025;25/04/2017;600000;33.93;466117;6126;28;0;360;28;1
219225;Cartagena;75171000;1997636;2;7025;25/04/2017;600000;33.93;466117;6126;28;0;360;52;1
219385;Cartagena;75171000;1997636;2;7025;25/04/2017;600000;33.93;466117;6126;28;0;360;54;1
219508;Cartagena;75171000;1997636;2;7025;25/04/2017;600000;33.93;466117;6126;28;0;360;52;1
218288;Cali;36301000;1612095;2;7064;7/06/2017;600000;33.93;292104;2640;29;0;480;26;0
218540;Cali;36301000;1612095;2;7064;7/06/2017;600000;33.93;292104;2640;29;0;480;26;0
218792;Cali;36301000;1612095;2;7064;7/06/2017;600000;33.93;292104;2640;29;0;480;26;0
217736;Bogotá;87827000;1538913;1;4031;5/04/2017;690000;33.93;665613;8749;30;0;1080;69;0
217954;Bogotá;87827000;1538913;1;4011;5/04/2017;690000;33.93;665613;8749;30;0;1080;69;0
218172;Bogotá;50000000;1538913;1;4011;5/04/2017;690000;33.93;665613;8749;30;0;1080;69;1
218390;Cali;69783000;1687752;2;7030;6/05/2017;600000;33.93;435349;7868;30;0;300;24;0
218642;Cali;69783000;1687752;2;7030;6/05/2017;600000;33.93;435349;7868;30;0;300;24;0
218894;Cali;69783000;1687752;2;7030;6/05/2017;600000;33.93;435349;7868;30;0;300;24;0
217023;Barranquilla;39713000;1577463;0;4005;30/04/2017;1000000;33.18;536448;12778;30;0;360;41;0
217220;Barranquilla;39713000;1577463;0;4005;30/04/2017;1000000;33.18;536448;12778;30;0;360;41;0
217417;Barranquilla;39713000;1577463;0;4005;30/04/2017;1000000;33.18;536448;12778;30;0;360;41;0
217112;Barranquilla;82339000;1415666;2;7064;13/05/2017;800000;33.93;709801;9329;30;0;450;36;1
217309;Barranquilla;82339000;1415666;2;7064;13/05/2017;800000;33.93;709801;9329;30;0;450;36;0
217506;Barranquilla;82339000;1415666;2;7064;13/05/2017;800000;33.93;709801;9329;30;0;450;36;0
218348;Cali;57920000;1611677;0;7030;30/04/2017;690000;33.93;536311;11014;30;0;360;60;1
218600;Cali;57920000;1611677;0;7030;30/04/2017;690000;33.93;536311;11014;30;0;360;60;1
218852;Cali;57920000;1611677;0;7030;30/04/2017;690000;33.93;536311;11014;30;0;360;60;1
218270;Cali;29345000;2281091;2;4031;8/04/2017;400000;33.93;327594;6458;30;0;300;66;0
218522;Cali;29345000;2281091;2;4031;8/04/2017;400000;33.93;327594;6458;30;0;300;66;0
218774;Cali;29345000;2281091;2;4031;8/04/2017;400000;33.93;327594;6458;30;0;300;66;0
218996;Cartagena;23290850;924649;0;7025;25/06/2017;616400;33.93;435735;5369;31;0;450;49;0
219156;Cartagena;31124520;924649;0;7025;25/06/2017;616400;33.93;435735;5369;31;0;450;49;0
219292;Cartagena;2547773;924649;0;7025;25/06/2017;616400;33.93;435735;5369;31;0;450;49;1
216963;Barranquilla;10382000;1666624;0;4024;5/06/2017;400000;33.93;279421;3213;31;0;360;30;1
217160;Barranquilla;10382000;1666624;0;4024;5/06/2017;400000;33.93;279421;3213;31;0;360;30;1
217357;Barranquilla;10382000;1666624;0;4024;5/06/2017;400000;33.93;279421;3213;31;0;360;30;0
218369;Cali;64124000;671241;1;4030;2/06/2017;400000;33.93;400000;10185;31;0;240;45;0
218621;Cali;64124000;671241;1;4030;2/06/2017;400000;33.93;400000;10185;31;0;240;45;0
218873;Cali;64124000;671241;1;4030;2/06/2017;400000;33.93;400000;10185;31;0;240;45;0
218284;Cali;34572000;1299010;2;7064;8/05/2017;761000;33.93;720238;17158;31;0;1080;54;0
218536;Cali;34572000;1299010;2;7064;8/05/2017;761000;33.93;720238;17158;31;0;1080;54;0
218788;Cali;34572000;1299010;2;7064;8/05/2017;761000;33.93;720238;17158;31;0;1080;54;0
218257;Cali;24612000;1975773;2;7019;10/06/2017;8900000;0.25;1090125;23026;31;0;1080;51;0
218509;Cali;24612000;1975773;2;7019;10/06/2017;9500000;0.25;1090125;23026;31;0;1080;51;0
218761;Cali;24612000;1975773;2;7019;10/06/2017;9500000;0.25;1090125;23026;31;0;1080;51;0
218984;Cartagena;24046000;1356646;0;7025;3/07/2017;700000;33.93;597124;10301;32;0;360;28;1
219145;Cartagena;24046000;1356646;0;7025;3/07/2017;700000;33.93;597124;10301;32;0;360;40;1
219280;Cartagena;24046000;1356646;0;7025;3/07/2017;700000;33.93;597124;10301;32;0;360;52;1
218336;Cali;51577000;1475591;2;7030;13/04/2017;1190954;33.93;705473;7534;32;0;210;52;0
218588;Cali;51577000;1475591;2;7030;13/04/2017;1190954;33.93;705473;7534;32;0;210;52;0
218840;Cali;51577000;1475591;2;7030;13/04/2017;1190954;33.93;705473;7534;32;0;210;52;0
217018;Barranquilla;36528000;1459439;2;7032;13/06/2017;1564170;0.30;209018;6181;32;6;540;26;0
217215;Barranquilla;36528000;1459439;2;7032;13/06/2017;1564170;0.30;209018;6181;32;6;540;26;0
217412;Barranquilla;36528000;1459439;2;7032;13/06/2017;1564170;0.30;209018;6181;32;6;540;26;0
218371;Cali;64535000;1353560;0;7064;11/04/2017;777000;33.93;749633;16011;33;0;1080;58;1
218623;Cali;64535000;1353560;0;7064;11/04/2017;777000;33.93;749633;16011;33;0;1080;58;1
218875;Cali;64535000;1353560;0;7064;11/04/2017;777000;33.93;749633;16011;33;0;1080;58;1
217665;Bogotá;57462000;1412676;0;4030;15/05/2017;1200000;33.93;387611;4776;33;0;540;41;0
217883;Bogotá;57462000;1412676;1;4030;15/05/2017;1200000;33.93;387611;4776;33;0;540;41;0
218101;Bogotá;57462000;1412676;1;4030;15/05/2017;1200000;33.93;387611;4776;33;0;540;41;1
218292;Cali;37480000;1094597;1;4024;19/05/2017;2000000;33.93;523027;5585;33;0;540;26;0
218544;Cali;37480000;1094597;1;4024;19/05/2017;2000000;33.93;523027;5585;33;0;540;26;0
218796;Cali;37480000;1094597;1;4024;19/05/2017;2000000;33.93;523027;5585;33;0;540;26;0
217046;Barranquilla;49997000;2088850;0;7038;29/06/2017;2000000;33.93;518251;8089;34;0;720;53;1
217243;Barranquilla;49997000;2088850;0;7038;29/06/2017;2000000;33.93;518251;8089;34;0;720;53;1
217440;Barranquilla;49997000;2088850;0;7038;29/06/2017;2000000;33.93;518251;8089;34;0;720;53;1
217746;Bogotá;93707000;1708389;0;4031;16/04/2017;692000;33.93;692000;6822;34;0;1080;58;0
217964;Bogotá;93707000;1708389;0;4011;16/04/2017;692000;33.93;692000;6822;34;0;1080;58;0
218182;Bogotá;93707000;1708389;0;4011;16/04/2017;692000;33.93;692000;6822;34;0;1080;58;1
217625;Bogotá;41871000;861085;0;7030;3/04/2017;780000;33.93;672858;11055;34;0;540;44;1
217843;Bogotá;84578000;1815449;2;7030;3/04/2017;780000;33.93;672858;11055;34;0;540;44;0
218061;Bogotá;41871000;1815449;2;7030;3/04/2017;780000;33.93;672858;11055;34;0;540;44;0
217144;Barranquilla;96048000;1224047;0;4003;7/06/2017;2000000;33.93;646018;6368;34;0;540;35;1
217341;Barranquilla;96048000;1224047;0;4003;7/06/2017;2000000;33.93;646018;6368;34;0;540;35;1
217538;Barranquilla;96048000;1224047;0;4003;7/06/2017;2000000;33.93;646018;6368;34;0;540;35;1
217616;Bogotá;7453000;1280463;0;4030;27/04/2017;800000;33.93;621636;8681;34;0;360;30;1
217834;Bogotá;37453000;1280463;0;7030;27/04/2017;800000;33.93;621636;8681;34;0;360;30;1
218052;Bogotá;37453000;1280463;2;7030;27/04/2017;800000;33.93;621636;8681;34;0;360;30;0
218350;Cali;58717000;1328467;1;4003;26/04/2017;2000000;33.93;267878;4841;34;0;540;44;0
218602;Cali;58717000;1328467;1;4003;26/04/2017;2000000;33.93;267878;4841;34;0;540;44;0
218854;Cali;58717000;1328467;1;4003;26/04/2017;2000000;33.93;267878;4841;34;0;540;44;0
218329;Cali;50330000;1996241;0;7039;27/05/2017;2000000;33.93;614718;11614;34;0;720;36;1
218581;Cali;50330000;1996241;0;7039;27/05/2017;2000000;33.93;614718;11614;34;0;720;36;1
218833;Cali;50330000;1996241;0;7039;27/05/2017;2000000;33.93;614718;11614;34;0;720;36;1
217576;Bogotá;20168000;861085;1;4050;15/04/2017;438800;33.93;438800;8290;34;0;300;54;1
217794;Bogotá;20168000;2024157;1;4050;15/04/2017;438800;33.93;438800;8290;34;0;300;54;0
218012;Bogotá;20168000;2024157;1;4050;15/04/2017;438800;33.93;438800;8290;34;0;300;54;0
217136;Barranquilla;92695000;1437779;1;7032;9/04/2017;1564170;0.30;310799;9108;34;6;540;44;0
217333;Barranquilla;92695000;1437779;1;7032;9/04/2017;1564170;0.30;310799;9108;34;6;540;44;0
217530;Barranquilla;92695000;1437779;1;7032;9/04/2017;1564170;0.30;310799;9108;34;6;540;44;0
217008;Barranquilla;33466000;2038433;0;7032;11/05/2017;2000000;0.30;708837;14557;34;0;720;64;1
217103;Barranquilla;78771000;1547627;0;7032;1/06/2017;2000000;0.30;709134;3495;34;0;720;39;0
217205;Barranquilla;33466000;2038433;0;7032;11/05/2017;2000000;0.30;708837;14557;34;0;720;64;1
217300;Barranquilla;78771000;1547627;0;7032;1/06/2017;2000000;0.30;709134;3495;34;0;720;39;0
217402;Barranquilla;33466000;2038433;0;7032;11/05/2017;2000000;0.30;708837;14557;34;0;720;64;1
217497;Barranquilla;78771000;1547627;0;7032;1/06/2017;2000000;0.30;709134;3495;34;0;720;39;0
217680;Bogotá;63094000;1681239;0;4031;9/04/2017;2000000;33.93;523027;5155;34;0;540;30;0
217898;Bogotá;63094000;747054;1;4011;9/04/2017;2000000;33.93;523027;5155;34;0;540;30;1
218116;Bogotá;63094000;1681239;1;4024;9/04/2017;2000000;33.93;523027;5155;34;0;540;30;1
217567;Bogotá;42078698;861085;1;7001;30/05/2017;446560;33.93;239561;4723;34;0;360;57;1
217785;Bogotá;15159000;2029974;1;4011;30/05/2017;446560;33.93;239561;4723;34;0;360;57;0
218003;Bogotá;15159000;2029974;1;4024;30/05/2017;446560;33.93;239561;4723;34;0;360;57;0
218400;Cali;74906000;1408936;2;7016;23/06/2017;700000;33.93;649346;13336;34;0;360;37;0
218652;Cali;74906000;1408936;2;7016;23/06/2017;700000;33.93;649346;13336;34;0;360;37;0
218904;Cali;74906000;1408936;2;7016;23/06/2017;700000;33.93;649346;13336;34;0;360;37;0
218352;Cali;59156000;975997;1;4050;8/04/2017;800000;33.93;689776;16430;34;0;540;25;0
218604;Cali;59156000;975997;1;4050;8/04/2017;800000;33.93;689776;16430;34;0;540;25;0
218856;Cali;59156000;975997;1;4050;8/04/2017;800000;33.93;689776;16430;34;0;540;25;0
218286;Cali;35594000;2189007;2;7032;20/06/2017;2000000;0.30;890575;17558;35;0;720;51;0
218538;Cali;35594000;2189007;2;7032;20/06/2017;2000000;0.30;890575;17558;35;0;720;51;0
218790;Cali;35594000;2189007;2;7032;20/06/2017;2000000;0.30;890575;17558;35;0;720;51;0
217587;Bogotá;24285000;861085;1;7001;18/05/2017;700000;33.93;427112;9122;35;0;540;31;1
217805;Bogotá;24285000;1474144;0;4011;18/05/2017;700000;33.93;427112;9122;35;0;540;31;0
218023;Bogotá;24285000;1474144;0;4011;18/05/2017;700000;33.93;427112;9122;35;0;540;31;0
218227;Cali;17513000;1942168;1;7032;11/05/2017;2000000;0.30;705524;13910;35;0;720;31;0
218479;Cali;17513000;1942168;1;7032;11/05/2017;2000000;0.30;705524;13910;35;0;720;31;0
218731;Cali;17513000;1942168;1;7032;11/05/2017;2000000;0.30;705524;13910;35;0;720;31;0
216990;Barranquilla;26604000;1987598;0;7038;28/03/2017;2000000;33.93;709512;12240;35;0;720;32;1
217187;Barranquilla;26604000;1987598;0;7038;28/03/2017;2000000;33.93;709512;12240;35;0;720;32;1
217384;Barranquilla;26604000;1987598;0;7038;28/03/2017;2000000;33.93;709512;12240;35;0;720;32;0
218304;Cali;41638000;1399061;2;7064;4/07/2017;761000;33.93;734084;14473;35;0;1080;54;0
218556;Cali;41638000;1399061;2;7064;4/07/2017;761000;33.93;734084;14473;35;0;1080;54;0
218808;Cali;41638000;1399061;2;7064;4/07/2017;761000;33.93;734084;14473;35;0;1080;54;0
219060;Cartagena;73613000;2200783;2;7025;25/04/2017;1000000;33.93;909509;9713;35;0;540;27;1
219223;Cartagena;73613000;2200783;2;7025;25/04/2017;1000000;33.93;909509;9713;35;0;540;55;1
219381;Cartagena;73613000;2200783;2;7025;25/04/2017;1000000;33.93;909509;9713;35;0;540;67;1
219504;Cartagena;73613000;2200783;2;7025;25/04/2017;1000000;33.93;909509;9713;35;0;540;55;1
217652;Bogotá;51071000;774851;0;7032;12/06/2017;2000000;0.30;708626;2328;35;0;720;47;1
217870;Bogotá;84578000;1847114;1;7032;12/06/2017;2000000;0.30;708626;2328;35;0;720;47;0
218088;Bogotá;51071000;1847114;1;7032;12/06/2017;2000000;0.30;708626;2328;35;0;720;47;1
217124;Barranquilla;89350000;1006903;1;4011;19/06/2017;600000;33.93;271438;3790;35;0;360;44;1
217321;Barranquilla;89350000;1006903;1;4011;19/06/2017;600000;33.93;271438;3790;35;0;360;44;1
